peak.name,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,QC,QC_01,QC_02,QC_03,QC_04
M191T931_POS,190.91151469161304,190.91132700189863,190.91159050107333,931.3385,930.984,931.697,4,4,165010.58582589155,198457.14547924834,162166.38159057475,140682.0703074753
M191T65_POS,190.9116928428807,190.91160827534446,190.91171903901954,64.83185,64.7055,64.8913,4,4,8392518.296392495,8443173.91384998,8850904.775774995,7107244.650764988
M191T937_POS,190.9780730264111,190.9779959891366,190.97815000487824,936.7065,936.309,937.067,4,4,2368182.030123578,2233410.6211675433,1643491.6587014024,2845592.6637656493
M191T78_POS,190.98602902872915,190.98590069185093,190.9863026542452,78.48785000000001,77.0111,80.6596,4,4,3224613.070818752,2745809.1129,3153742.9053539066,3668478.1006029216
M191T946_POS,191.000910028727,191.0008729587793,191.00094709867471,945.894,943.672,948.116,2,2,NA,NA,608439.6908958249,1486950.8358776108
M191T221_POS,191.03360622435264,191.03355282738013,191.0336337861953,221.1365,220.539,221.451,4,4,30545391.54450779,30595305.49070435,30437217.762630217,32225291.338380188
M191T108_POS,191.03360254569745,191.0332697096457,191.03377961237877,107.943,107.894,108.711,3,3,578099.2902093743,663919.1737899306,767749.885463169,NA
M191T577_POS,191.04734425205123,191.0472962939956,191.04740078693257,577.1765,577.13,577.268,4,4,5777096.567446606,5835045.729843748,6448972.796286047,6715041.635546887
M191T838_POS,191.05279960688483,191.05278917216907,191.05281027782917,837.7094999999999,837.56,838.522,4,4,938461.0325848218,807288.5827281271,785404.310074996,941628.4712543272
M191T389_POS,191.0698955717118,191.0698408673876,191.0699433415116,388.6085,388.398,388.726,4,4,1608066.0072057273,1974679.740025566,1764617.3793124997,1588502.4632812499
M191T293_POS,191.0812010476211,191.08116474706807,191.08127952889217,293.4915,293.027,293.838,4,4,1109064.3987786507,1271935.328812494,1226480.8287890556,1337967.1790178635
M191T362_POS,191.084358221778,191.08431600192938,191.0843714546528,361.977,361.448,362.103,3,3,1046912.3757718654,1188991.5252718695,1125706.7340437605,NA
M191T423_POS,191.1095694827638,191.10947902651748,191.10991287372732,422.573,422.463,423.178,4,4,9710528.814244563,9497755.87788749,9141129.345590604,9659866.223099994
M191T319_POS,191.10637486514972,191.10626766180317,191.10646796245197,319.348,319.08,320.164,3,3,NA,1626354.6234375057,2046050.000178828,1984860.4738211737
M191T68_POS,191.10226246238346,191.10224133373745,191.10228359102948,67.50954999999999,67.1886,67.8305,2,2,NA,1461394.4240593736,1161366.7177828117,NA
M191T125_POS,191.12067118355617,191.12062188846394,191.12072047864842,125.4295,124.769,126.09,2,2,747394.3309937491,NA,NA,804408.4660312508
M191T741_POS,191.14248794711824,191.1424353217758,191.1425781808525,740.6365000000001,740.557,740.778,4,4,10297277.602101259,7259815.346317008,8453016.270192444,7103276.892953129
M191T595_2_POS,191.14248469693587,191.1424052782648,191.14253748156779,595.4649999999999,595.43,595.546,4,4,101984331.59747843,104841532.94216882,102934553.37315714,104742545.69772226
M191T469_POS,191.14255485195255,191.14249978727585,191.14258623847365,469.41999999999996,469.274,470.216,4,4,4990811.032069455,4729150.409821876,5346133.034812514,4553699.042578124
M191T559_POS,191.14257215487828,191.14252646777402,191.14257310198676,558.943,558.837,558.999,3,3,4475442.1417039465,5457017.667363729,4052955.0588253844,NA
M191T880_POS,191.17883817350784,191.1787759207447,191.17890579703524,880.0815,880.019,880.157,4,4,413212.7196250054,423386.37478750496,484175.982056254,416936.4233804727
M191T530_POS,191.40656737730836,191.40645216658197,191.40668258803478,530.3175,529.836,530.799,2,2,NA,235288.35729999808,336829.59541406523,NA
M191T595_3_POS,191.4132517706191,191.41297532697766,191.41352821426054,594.6015,594.601,594.602,2,2,133535.01264127818,NA,NA,253325.59321540518
M192T531_1_POS,191.77582510903665,191.77569446241216,191.77595575566113,530.72,530.641,530.799,2,2,NA,398132.50109374686,402705.7685546847,NA
M192T931_POS,191.92756961115998,191.92754872922612,191.9277157318461,930.5065,930.171,930.862,4,4,1156706.5906686124,1173209.8661326794,1080782.0204270878,985698.7030032538
M192T916_POS,191.9775183377693,191.9773602781759,191.97767639736273,915.943,915.861,916.025,2,2,NA,213621.3043292422,NA,230039.1519825733
M192T77_POS,192.00980291206105,192.00958426125635,192.0100619380164,76.5123,75.5449,76.887,4,4,2237656.882596152,2501979.365841406,2176796.3025827007,2533950.056930833
M192T221_POS,192.0366841028656,192.03663495603558,192.03672930116616,221.14350000000002,220.539,222.263,4,4,2679727.0508578154,2684724.351734372,2725727.3423125,2780548.135882822
M192T451_POS,192.04111409486842,192.04109365808443,192.0412132008849,451.4605,451.395,451.56,4,4,1309253.4332062367,1332108.3716041655,1458226.0464843682,1210461.2582161434
M192T531_2_POS,192.050435692482,192.05038553287045,192.05048815415438,530.6275,530.612,530.799,4,4,184848188.44634575,189222540.88861856,192323799.68138278,193734498.89737073
M192T935_POS,192.06130760161153,192.06117128879166,192.0613091429202,934.929,934.18,935.559,3,3,2509539.878999997,NA,1810726.1114687508,2825694.711241057
M192T61_POS,192.06134516371304,192.06123059010608,192.06145973732,61.330299999999994,61.2658,61.3948,2,2,NA,4108229.247718745,5509533.900587496,NA
M192T481_POS,192.0650578550381,192.0650080224463,192.06508335687286,481.29449999999997,480.838,481.899,4,4,4869545.728636366,6902055.715944862,4979941.52882161,4389238.70440073
M192T109_POS,192.06505337050044,192.06501389570786,192.06509570134213,109.241,108.714,109.499,3,3,NA,3432130.0374692963,3302358.765068478,3224404.2762377933
M192T838_POS,192.09398029222245,192.09381717074265,192.0940730090735,837.711,837.704,838.402,4,4,582033.7773515627,507584.7219726553,542192.7841289042,482885.86197656
M192T718_POS,192.10146453421657,192.10129630085666,192.1015179573004,717.701,717.591,718.427,4,4,781883.857726561,795364.8234289757,811318.8239208905,905932.9684525231
M192T699_POS,192.13777595611134,192.137716131593,192.13783578062964,698.851,697.654,700.048,2,2,776586.1675687594,1128411.684153902,NA,NA
M192T740_POS,192.1458340744524,192.14579775201634,192.14588834058418,740.244,739.747,740.703,4,4,908415.3766503939,894550.0186059634,748825.1441689534,658832.2606741096
M192T595_POS,192.1458326281274,192.14575423681745,192.14587703223484,595.4649999999999,594.601,595.546,4,4,12084573.382149663,12436442.556808611,12911068.316416657,12888645.908906272
M192T139_POS,192.14128373783723,192.14114292346252,192.14138022340222,138.82,138.233,139.081,4,4,55138827.30455729,55213437.714248605,53445108.421563745,60766860.83033816
M192T530_POS,192.32349304084948,192.3234061053852,192.32357997631377,530.318,529.995,530.641,2,2,NA,382192.4888839255,495106.17232161114,NA
M193T222_POS,192.533345525823,192.53328972887152,192.53340132277447,222.2995,221.64,222.959,2,2,282244.4233072919,NA,334886.11605351587,NA
M193T920_POS,192.94410586263126,192.94401632220314,192.94413251381812,920.452,919.364,921.032,4,4,4859113.530952286,3773305.729687491,5074139.060526517,9045310.218071526
M193T844_POS,192.9440558004015,192.94397688404138,192.9441223256177,843.8935,839.37,844.374,4,4,3162041.985955669,3028743.7825509454,7244642.455027613,2203202.226120877
M193T895_POS,192.94407178679137,192.94403452370753,192.9441090498752,895.0060000000001,894.173,895.839,2,2,NA,3663552.3130330937,4725262.592578114,NA
M193T874_POS,192.94406904639948,192.944021698124,192.94411639467498,873.8285,872.627,875.03,2,2,3629308.1935477816,NA,3025318.799363062,NA
M193T66_POS,192.99820512108755,192.99816505278818,192.99825617325598,65.5616,64.7873,65.6878,4,4,3396435.8794453116,3403829.494316017,3288218.6461437517,3395769.988118749
M193T942_POS,193.00585180946473,193.00579709370632,193.00607280527373,942.1165000000001,941.429,942.237,4,4,25100186.53221482,24385694.216064133,24004947.06927856,23162847.868886787
M193T531_POS,193.05400951753015,193.05393585994514,193.05406979855292,530.6275,530.612,530.799,4,4,11058040.318962552,11818406.782099344,11666246.651493752,11747504.366062434
M193T73_POS,193.07021823830573,193.07006403755997,193.0704851328859,73.143,72.9449,73.1889,4,4,9648337.825103352,9165540.554962784,10068410.46624765,9468355.414224997
M193T291_POS,193.08546520646445,193.08538906349682,193.08576793097606,291.031,290.578,291.345,4,4,1224654.322406247,1341360.940500007,1417057.1316964237,1565931.7451830353
M193T409_POS,193.08565650472332,193.08543862663726,193.08587438280935,408.764,408.207,409.321,2,2,1117725.8676562516,NA,NA,846472.7951660156
M193T721_POS,193.12208495347286,193.122055126868,193.1221614728669,720.9755,720.881,721.793,4,4,6859325.993197701,5343960.340170834,6177539.11320726,5473816.446523403
M193T791_POS,193.12207076304546,193.1220454073834,193.12211348358707,790.726,790.671,791.583,3,3,NA,3105178.434600845,3724851.3883809214,3146155.0437763147
M193T347_POS,193.125464742406,193.1253878450775,193.12550039135152,347.416,347.215,347.903,4,4,12279329.416489057,12040497.30037496,12375821.865411386,12513463.262611173
M193T139_POS,193.144462400409,193.1443990379391,193.14447283311924,138.82,138.233,139.081,4,4,4165245.4183984236,4672022.073304692,4055598.057140628,4683876.407377843
M193T807_POS,193.15821124120214,193.15819267077134,193.15828597971003,806.6320000000001,805.893,806.669,4,4,84619387.5878465,87780651.98733316,90673466.08520223,92768841.59096952
M193T702_POS,193.15844750243645,193.1583784627776,193.15848301339128,701.514,700.903,701.652,4,4,8159643.458148395,7009789.34959372,8472537.302190494,7730074.79153491
M193T805_POS,193.43371641495997,193.4334595851891,193.43397324473082,805.375,804.926,805.824,2,2,NA,199473.32341406442,251384.67250488172,NA
M194T942_POS,193.5032727549957,193.50321568425622,193.50364824432222,942.152,939.897,944.288,4,4,921071.9693281329,770300.7127488297,644618.379527343,693373.8176129259
M194T813_POS,193.61211026936724,193.61210643359027,193.61211410514417,813.001,812.581,813.421,2,2,NA,NA,163130.31312500086,134915.8423562527
M194T784_POS,193.86412343265727,193.86376994594693,193.86427565137504,784.057,783.328,784.126,4,4,340752.28157382744,258833.41683515097,295533.71382031124,296906.21746288997
M194T66_POS,193.98220065081904,193.98216978970223,193.98223870674275,65.61905,65.4636,65.6878,4,4,3538130.7549687517,3638903.8990937523,3406284.4669687524,3498264.442709996
M194T939_POS,193.99869536705452,193.99867702495533,193.99881075287942,939.212,939.146,941.429,3,3,636302.7675156194,838805.3066562507,NA,690598.1904335954
M194T70_POS,193.99687487956328,193.99682262619095,193.99691667330399,70.18825,70.0439,71.0151,4,4,3025929.427066403,2962470.69292969,3010496.078249999,2921328.274727783
M194T531_POS,194.04633513698417,194.0462798186348,194.04678566520582,530.6275,530.612,530.799,4,4,13776259.379412763,13818914.193906115,13929623.700522618,14168230.825039728
M194T315_POS,194.06649368815152,194.06632128031245,194.0666627381823,314.817,314.39,315.231,3,3,807780.8449218749,856319.089368748,NA,1104814.3857864642
M194T689_POS,194.08080114107594,194.08077570494075,194.08088674413588,689.0025,688.466,689.422,4,4,2873240.2897548005,3221530.6156250117,2920300.6758533684,3108899.3005496725
M194T948_POS,194.08081380720864,194.08079974825432,194.08082786616296,947.865,947.495,948.235,2,2,588657.595429687,677770.7952011762,NA,NA
M194T138_POS,194.13727565530968,194.13720949418502,194.13732500350747,138.253,138.109,138.74,4,4,1404985.781614576,1556768.010812496,1512427.714874995,1964673.45703125
M194T806_POS,194.16156178981873,194.16150922443606,194.16161021716766,806.2470000000001,805.822,806.663,4,4,11337631.93851196,11647745.125874963,11697582.577770213,11153634.13239066
M194T702_POS,194.1615193383564,194.16146727825245,194.16157139846035,701.5340000000001,701.44,701.628,2,2,709682.8887499948,NA,NA,510603.5184625091
M195T183_POS,194.57601563000696,194.57570663623068,194.5760449351725,182.518,181.768,183.491,3,3,NA,218381.31246093684,274043.3372670896,376476.84315625194
M195T97_1_POS,194.63081015713001,194.6307409200193,194.6311661795438,96.98795,96.7019,97.5788,4,4,2611868.2664471334,2632291.245510513,2703010.5679903836,2614256.8011663724
M195T75_POS,194.9662198846999,194.96614517262753,194.96629459677231,75.11875,74.6926,75.5449,2,2,1086991.2238618734,NA,1375445.6244571412,NA
M195T937_POS,195.01951703618414,195.0194702942647,195.0195567034022,936.7065,935.58,937.067,4,4,4128080.1839192705,3677162.940973011,3959096.527211569,3452780.8542812797
M195T97_2_POS,195.06813852029944,195.0680974899123,195.06822804016403,96.9917,96.771,97.4613,4,4,18811692.523474637,19233074.086214997,18327861.324333355,19713062.20223204
M195T443_POS,195.0648187244281,195.06476758988475,195.0648210541297,443.14,442.257,444.098,3,3,10943430.57991124,10514991.443091024,11511303.005010426,NA
M195T72_POS,195.0647636830376,195.06467011483244,195.06819868409391,72.2367,70.9239,82.5028,3,3,NA,1254473.5707241069,8397072.600297185,769374.44926594
M195T547_POS,195.10111071030423,195.101056046784,195.1014849860595,546.862,546.451,547.208,4,4,13636391.455787065,13238856.21668057,13777622.357288798,14149635.813356902
M195T399_POS,195.1009878143515,195.10093464518815,195.1011155226285,398.8835,398.455,399.413,4,4,1364959.1062874927,1554382.4591250122,2062456.5301171911,1606919.2270833447
M195T628_POS,195.11398263787157,195.11390865353275,195.11422973055883,627.882,626.975,629.552,3,3,3681578.9488593717,NA,6196116.316696166,2244374.9239322958
M195T903_POS,195.13768503614784,195.13755366132466,195.1377562721702,903.4359999999999,903.351,903.505,4,4,3675019.8543890617,3604355.9809570415,3822703.108859368,3263399.482814647
M195T488_POS,195.13778119700854,195.13770220812026,195.1378223980872,488.35699999999997,488.31,488.53,4,4,2065353.300215275,2040185.1470653443,2097270.9858153486,1965164.5956250008
M195T787_POS,195.13761636893116,195.13754677438482,195.13767733890754,787.4110000000001,787.292,788.201,4,4,12715885.800429372,12234755.266766945,11251257.513781248,13375512.549627483
M195T706_POS,195.13768856999053,195.1376537245725,195.13774436123566,706.2049999999999,705.594,706.404,4,4,8735871.668015594,15720312.961237965,9936334.015256237,8603402.284394488
M195T739_POS,195.1376908434277,195.13762059130377,195.13775447989647,738.5805,738.102,739.106,4,4,8468067.406388868,9542779.599864924,8070433.299338208,8671742.520223713
M195T855_POS,195.13769240889525,195.13743457654726,195.13775200171543,855.1505,855.072,855.174,4,4,11538421.82848961,11789993.41742579,11592878.162176846,12323841.234595306
M195T759_POS,195.1377139627631,195.13764984079674,195.13772857926236,759.4545,758.984,759.918,4,4,6773210.735209937,5488747.527492169,4703909.5802643085,5971976.649378678
M195T818_POS,195.1376659242464,195.13765632500792,195.13769773577454,818.46,818.447,818.536,3,3,5887778.011752725,NA,5484200.791124997,5903633.207435021
M195T827_POS,195.17392318907946,195.17384807480568,195.17397528068304,826.8455,826.743,826.927,4,4,782222.7357708395,687519.7387578138,796020.6443203223,617030.0580609392
M196T939_POS,195.9930843974734,195.9930330570754,195.99313825542464,939.179,938.424,939.763,4,4,65666423.30698442,68592998.69266629,62776212.215924956,61063798.73986037
M196T86_POS,196.0457607532814,196.04568972641064,196.04579425212913,85.65665,85.4481,85.7386,4,4,90468482.48316859,95367860.2703768,88609691.39296423,95146793.03935392
M196T71_POS,196.04576294286312,196.04557428691322,196.0458076363166,70.9373,70.0439,71.0151,4,4,156336997.35262367,148528670.39645833,159352741.15207788,153994381.17637777
M196T344_POS,196.0764012951999,196.07633584064666,196.07641545531695,343.98699999999997,343.756,344.108,4,4,3796383.9418928516,3475392.393229192,4345500.0819955235,3639360.3735937392
M196T699_POS,196.09653144845805,196.09649882733308,196.09663418218625,699.139,698.432,699.284,4,4,2308057.1798889157,2364758.4140800894,2675856.7361601517,1820988.7369642872
M196T855_POS,196.14080700108727,196.14077995280772,196.1408633441594,855.1505,855.072,855.174,4,4,1382956.1482916703,1316882.746265627,1210356.6962900227,1255793.9203095613
M196T903_POS,196.14077455293412,196.14069868944281,196.14085308499133,903.0085,902.662,903.367,4,4,384153.1724062508,292086.144939061,356409.3151123111,304185.9975687519
M196T738_POS,196.14078139032887,196.14076810758806,196.1407946730697,737.7795,737.427,738.132,2,2,543892.8002421898,860916.542937499,NA,NA
M196T707_POS,196.1408775685415,196.14072577593154,196.14102936115145,707.105,706.998,707.212,2,2,NA,NA,575850.272569198,415129.061303119
