peak.name,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,QC,QC_01,QC_02,QC_03,QC_04
M79T427_NEG,78.79759146272573,78.79757486085518,78.79761320135754,427.488,427.409,427.668,3,3,2063794.5140156252,NA,2147429.0462171733,2505282.5515136733
M79T414_NEG,78.797586278148,78.79755226767976,78.79762028861623,414.1315,413.228,415.035,2,2,NA,2497941.188414977,2005276.2848414995,NA
M79T946_NEG,78.91733276944471,78.91731087606618,78.91737351892786,945.965,944.237,948.435,4,4,305716.3313396154,1740405.7024302417,878071.3191934737,830769.0176614581
M79T65_NEG,78.95746053876272,78.95742563579613,78.95748002298177,65.3598,65.3079,65.3803,4,4,55543239.89947417,15387697.48037371,57083728.3703096,22816694.10010303
M79T82_NEG,78.95743412773746,78.95742985315665,78.95743840231826,82.23595,82.2357,82.2362,2,2,NA,35199459.93748287,NA,33857474.830481745
M79T477_1_NEG,79.27673526383474,79.27671197208267,79.27677183932536,477.322,476.787,477.444,4,4,380323.4002096362,388320.57210546714,353963.57275781385,358717.0241796885
M79T477_2_NEG,79.3882060914526,79.38816790506411,79.3882228313469,477.379,476.787,477.444,3,3,113709.72912539066,132010.00359960913,NA,125953.25622119143
M79T477_3_NEG,79.49856398817087,79.49851417071466,79.49861380562707,477.08299999999997,476.787,477.379,2,2,95498.48736796783,NA,NA,99865.18783203153
M80T254_NEG,79.95349943078703,79.95342309967113,79.95356642842472,253.746,252.157,266.232,5,4,1720104.5728026063,1846174.2582070276,2704390.020210939,1990980.5483081623
M80T398_NEG,79.9535567051704,79.95355408102812,79.9535810004676,398.207,397.519,399.315,3,3,832536.9811275547,463606.57117274107,790701.0693465894,NA
M80T520_NEG,79.95361276594733,79.95359509151177,79.95363044038287,519.9079999999999,519.795,520.021,2,2,65422.08155742279,NA,NA,65928.57879492122
M80T81_NEG,79.95578304716551,79.9557616601805,79.95581596139493,80.5874,80.5356,81.4245,4,4,9691825.290609373,10192960.347713925,11418063.640684078,12197694.410399538
M80T353_NEG,79.95479346705973,79.95476106287765,79.95486878203018,352.578,352.543,353.483,3,3,NA,198172.87759309838,193551.59200546966,185760.3446484367
M80T157_NEG,79.95578365644218,79.95578354418612,79.95578376869823,157.13299999999998,157.131,157.135,2,2,NA,1806127.4397075404,NA,1263092.1376874992
M80T477_NEG,80.390993820066,80.39096186130588,80.39100788629771,477.41150000000005,477.265,477.616,4,4,2568352.8067093156,2600119.7107791156,2315106.4355585943,2750608.1904223547
M81T477_1_NEG,80.50250914645247,80.50244554925925,80.50253538264282,477.41150000000005,477.265,477.616,4,4,894697.0208014334,898055.9383078304,834927.8893945344,919514.7101020552
M81T477_2_NEG,80.61395306629367,80.61393115951338,80.61398561775387,477.08299999999997,476.428,477.444,4,4,141943.9825119141,166378.25513671845,133501.60386562458,151176.73532226603
M81T181_NEG,80.78402635287827,80.7840117302053,80.78405475864501,180.63850000000002,179.376,181.863,4,4,93922.75084444718,91915.71186230474,90409.42615657601,86054.82433333331
M81T946_NEG,80.91528852367802,80.91524593820431,80.91530329920779,946.371,945.062,948.435,4,4,534075.4275273469,2139139.523993608,1584458.328357081,1328757.9963148201
M81T414_NEG,81.24017679159542,81.24011808013465,81.24022966510813,413.755,412.663,426.659,6,4,158693.54095546715,278956.75892871106,206335.52111848918,204583.41796875
M82T629_1_NEG,81.70681956390473,81.70680536810164,81.70683998339922,629.328,628.898,629.719,4,4,1732099.0053090018,1650746.6107154947,1776037.5646844849,1620571.6619197242
M82T616_NEG,81.80469785241867,81.80467166124191,81.80471823593723,616.009,615.582,616.42,4,4,88264.60810908172,111006.82010214924,112901.42092668264,97804.71527604193
M82T629_2_NEG,81.81832510147098,81.81831132805465,81.8183643221086,628.9985,628.741,629.719,4,4,598410.6145951232,543591.927920416,615915.8262176445,478242.37172813225
M82T663_NEG,81.93084955260565,81.93076826780882,81.9308879592123,663.0585000000001,662.891,663.242,4,4,878500.035302091,866860.3065375036,719467.9846249891,716155.0063796896
M82T976_NEG,82.02825077229697,82.02823226584968,82.02826927874426,976.3605,975.263,977.458,2,2,NA,3034881.4061249937,3678910.1970745884,NA
M82T81_NEG,82.02821041493075,82.02819835931679,82.02822247054473,81.4294,79.8111,83.0477,2,2,NA,NA,607404.294307332,391634.1927662328
M82T352_1_NEG,82.13626281468916,82.13625282866077,82.13629557277429,351.883,351.714,352.645,4,4,1490364.2209461841,1684912.6816867976,1370586.9758886779,1506892.4405455708
M82T352_2_NEG,82.24778523794095,82.24775443534749,82.2478041743359,352.267,351.775,352.645,4,4,470978.2515602692,570371.2483789084,441255.95720195275,509552.84069067426
M82T477_1_NEG,82.27890920230041,82.27882045770956,82.27892189375083,477.41150000000005,477.265,477.616,4,4,1187994.9038240688,1122793.8146433546,1099670.7654221791,1162103.9075458115
M82T477_2_NEG,82.39034738542938,82.39034298962093,82.39037759772792,477.379,477.265,477.616,3,3,410882.0165407991,NA,350146.77646469715,374522.4406464837
M83T73_NEG,82.95250909738354,82.95249439214713,82.95259201763565,72.57339999999999,72.5588,73.2742,4,4,11424709.716304684,10034822.016561605,9969389.052732691,10330787.289098743
M83T741_NEG,83.48992444097914,83.48985515417866,83.4899506782053,740.642,740.454,740.704,3,3,327673.76558222517,NA,238966.4598046884,316697.24494140514
M83T564_NEG,83.4841536174878,83.4841498430922,83.48415739188341,564.2685,563.787,564.75,2,2,NA,NA,68228.33147461033,71980.04334404267
M84T740_NEG,83.60134819347134,83.60133094530674,83.60145372855038,740.015,739.619,740.704,3,3,81818.11482539123,66391.44930312362,69294.58066679706,NA
M84T629_NEG,83.59476201562359,83.59475713827882,83.59476689296834,628.8195000000001,628.741,628.898,2,2,NA,NA,94059.07243046901,85430.68151660333
M84T684_1_NEG,83.70814038950563,83.70807316656312,83.70816770684132,684.3675000000001,683.994,684.749,4,4,992081.0303123246,809930.2324811531,917592.0078659223,960979.7002285117
M84T748_NEG,83.71387142693098,83.71383906788924,83.71393824049885,748.0505,747.555,748.183,4,4,181471.13173869942,195817.46055371207,108293.9089674469,153851.33524218833
M84T684_2_NEG,83.81961367328991,83.81958959398067,83.81962774103515,683.955,683.789,684.126,4,4,323482.8321074229,251906.09341378103,248081.33000836984,304183.1102469267
M84T99_NEG,84.0075169321278,84.00749202390348,84.00751854165685,99.4819,90.3679,101.892,3,3,4819206.737990626,NA,4211928.910364061,10783442.074642105
M85T451_NEG,84.76804120841679,84.76801023737316,84.76805891644541,450.8165,450.699,450.995,4,4,1028841.7963763083,1085684.377714064,1091331.4829339178,1083996.4484421012
M85T562_NEG,84.7774107217121,84.77739712686608,84.77747003718794,562.3625,562.126,563.13,4,4,66636.3959142586,72730.14390273395,74960.65068437536,64838.500820897716
M85T72_NEG,84.94957228704703,84.94956216684974,84.9495841436039,71.7249,71.6406,71.7463,4,4,2492538.5425484376,1934689.625320002,2193641.526906257,2202997.1797912493
M85T1075_NEG,85.00282182939935,85.00281538747316,85.00282827132555,1074.835,1073.07,1076.6,2,2,NA,NA,4290000.406562524,4747133.33414067
M85T98_NEG,85.02795084008966,85.027938306102115,85.02797558779665,97.85765,97.8337,98.5392,4,4,10337537.451961461,10425720.956879137,9863865.536769679,9093520.41412068
M85T77_NEG,85.02794961725607,85.0279389248329,85.02795034104321,76.5354,76.5003,76.5615,3,3,NA,12179504.192356527,11769833.723790629,13507908.744023701
M85T727_NEG,85.49101351435448,85.49094709823892,85.49110034189385,727.288,727.176,728.229,3,3,106095.0216914058,NA,179691.6863636877,84243.7636284169
M85T630_NEG,85.48530566135858,85.48529857891145,85.48531274380571,630.229,629.906,630.552,2,2,48988.538009765296,56647.39292050803,NA,NA
M86T932_NEG,86.00553501818283,86.00553002585501,86.00557349060932,931.8165,930.833,931.979,4,4,2345978.045029794,2116748.1647910257,2430561.5836767587,1977355.421024421
M86T980_NEG,86.02318035101814,86.0231609232089,86.02319835832574,980.24,979.942,986.521,3,3,3804035.0580790904,5262074.867123515,4352117.756875006,NA
M86T1073_NEG,86.02318447394386,86.02316222342967,86.02319728337054,1073.28,1066.96,1076.86,3,3,1729971.815132207,4723465.488898027,NA,2450380.194406273
M87T932_NEG,87.00190108484833,87.00185912831866,87.00192976710059,931.8165,930.833,931.979,4,4,10231762.913162211,7052609.161750039,11458529.575027505,11186468.549794007
M87T844_NEG,87.00190119701048,87.00187601192494,87.00192638209602,844.304,840.159,848.449,2,2,NA,935845.2129937403,937608.9887500182,NA
M87T77_NEG,87.0071563569117,87.00714566002132,87.00727150327023,77.33975000000001,77.3105,77.3881,4,4,40647873.22633477,41842258.96532252,39055457.12234552,42455392.53603175
M87T99_NEG,87.0071793751884,87.00717001467736,87.0072687737649,98.5873,97.8727,98.6494,4,4,57298806.45561752,40364762.91018159,48369921.97681956,50600353.341025
M87T62_NEG,87.00719136558465,87.00718825220545,87.00719447896384,62.158500000000004,62.1415,62.1755,2,2,8237931.575986453,7975647.626303125,NA,NA
M87T692_NEG,87.4924598527117,87.49241755333627,87.49252372181846,691.8789999999999,691.258,693.305,4,4,180220.72720940242,82534.96774765731,82092.5486249992,142460.4524450679
M88T964_NEG,87.92373533015092,87.92373270817457,87.92377628999063,964.019,961.988,964.963,4,4,4645654.338386029,5131694.059376348,5565159.148054394,4966482.900150819
M88T988_NEG,88.0025146715854,88.00248498143755,88.00254711169242,987.9404999999999,986.249,990.718,4,4,16425650.74365994,28697372.81174365,18325626.76943111,14152465.465312503
M88T108_NEG,88.00245736802157,88.00242119856128,88.00252257999608,108.4385,106.079,113.43,4,4,24094702.452477444,30390916.754036766,25344664.35672979,32925174.64718207
M88T67_NEG,88.03882654883316,88.03881119460985,88.0388633926864,66.93975,66.1833,67.0183,4,4,8444511.994087234,8344237.5283413455,8211354.395480855,8343063.7809633585
M89T98_NEG,89.02285687761608,89.02281846903789,89.02292186320349,97.85319999999999,95.4227,98.5392,4,4,88717792.958916,223330806.3057249,89208244.93510416,88657467.43026029
M89T170_NEG,89.02291388515786,89.02290059724422,89.02291969973905,170.302,168.656,171.932,3,3,36294749.06240283,43060220.75747617,NA,49122367.18343484
M89T984_NEG,89.02290895958974,89.0228834239672,89.0229284425032,984.385,982.43,984.59,3,3,NA,137558042.87925008,143090652.92657927,147199736.1963009
M89T607_NEG,89.02290064282735,89.02288895573453,89.02290350506868,607.071,604.736,608.079,3,3,NA,43750812.26429634,39625302.81287491,33880317.04784994
M89T375_NEG,89.02289406969916,89.02289343256037,89.02291511287385,375.105,372.549,376.655,3,3,NA,34946780.5360394,41089122.962931775,62681685.19282196
M89T905_NEG,89.02289258864516,89.02287078905336,89.02290753849893,905.188,904.1,908.15,3,3,NA,12610794.167124981,6745401.561098698,6031658.000404381
M89T729_NEG,89.02288958166248,89.02288948185932,89.02291531026898,729.165,727.972,732.295,3,3,NA,12343390.35823859,13600018.004132833,11434244.350351991
M89T514_NEG,89.02291557084001,89.02289216120779,89.02292168206536,513.982,508.871,514.882,3,3,NA,69807602.41593744,26540510.93512503,81304908.73767297
M89T584_NEG,89.02291469884251,89.02289394937507,89.02293749907032,583.765,576.412,583.906,3,3,NA,43267103.56406245,40177213.92281254,45982397.38363886
M89T148_NEG,89.02288500410891,89.02283891861511,89.02292928619322,148.055,140.532,157.88,4,3,37734463.18124999,50128448.68791663,NA,63265738.15251723
M89T452_NEG,89.02287524823356,89.02287164132731,89.02288014882905,452.347,445.824,454.143,3,3,NA,44021316.065100014,26445494.381446414,41878017.30717945
M89T347_NEG,89.02289614788033,89.022880837549,89.02291466521531,346.752,339.347,347.616,3,3,NA,41990791.44538633,47542359.315329924,33104671.75008818
M89T425_NEG,89.0228877874,89.02286354098676,89.02288803804227,424.902,421.64,430.885,3,3,NA,49084407.01078571,36624775.244049974,30514254.30693754
M89T771_NEG,89.02290430073788,89.022882629465,89.02291294526363,771.297,758.784,775.892,4,3,NA,12420393.438869542,10258174.877639828,20655159.31365201
M89T285_NEG,89.02290415339877,89.02286226804206,89.02293307828397,285.3495,274.564,294.432,4,3,NA,35841426.4549167,129783804.33655298,45724077.23999999
M89T550_NEG,89.02290518991973,89.0228902058242,89.02293630974407,550.223,543.004,558.104,4,3,NA,38463362.04556509,62853764.43908114,25219986.488776766
M89T793_NEG,89.02291629583883,89.02291087292204,89.0229217187556,793.3645,792.683,794.046,2,2,NA,6622246.25114059,14182430.416423108,NA
M89T863_NEG,89.02289850806237,89.02288046495785,89.02291832113731,863.26,858.289,869.548,3,3,NA,34732648.38490717,36064907.109603085,33098896.072124995
M89T395_NEG,89.02289067818548,89.02286028090373,89.02289660418582,395.028,394.915,407.479,3,3,NA,30737169.260661718,26718831.57232142,37265472.22851244
M89T214_NEG,89.02289869178607,89.02282143247473,89.02291346667161,214.06,209.891,221.542,3,3,90087121.44352086,77037711.97976871,NA,63852176.84549194
M89T747_NEG,89.02291748281944,89.02291312154615,89.02292184409272,746.9280000000001,745.464,748.392,2,2,NA,9858395.563426513,9512042.870007297,NA
M89T489_NEG,89.02292255847345,89.0229137192657,89.02293139768122,488.597,487.441,489.753,2,2,NA,39444928.2885326,49078832.55361612,NA
M89T806_NEG,89.02289923050631,89.02287740805583,89.02292105295679,806.2355,803.615,808.856,2,2,NA,6881277.957538454,NA,16556406.920211274
M89T673_NEG,89.02288914339661,89.02288719371998,89.02291735781473,673.077,666.44,679.619,3,3,NA,25720429.878812537,93844503.17500477,127602824.21484822
M89T314_NEG,89.02291490629634,89.02289418139732,89.02293563119534,313.978,311.939,316.017,2,2,NA,33397502.55114706,NA,32354467.724765547
M89T126_NEG,89.02290246584738,89.02290032276885,89.02290460892593,126.162,123.241,129.083,2,2,38581282.952083305,NA,NA,48223995.14402379
M89T1058_NEG,89.0229132656672,89.02290512281986,89.02292140851455,1057.5900000000001,1052.88,1062.3,2,2,NA,62356890.88363665,69076444.00555536,NA
M89T541_NEG,89.48337112057153,89.48335611343957,89.48339637832665,541.487,541.334,541.677,4,4,210291.89188476474,181442.72923466846,190931.928099216,177504.01781562043
M89T663_NEG,89.48535821495696,89.48534596792705,89.48537046198688,663.156,663.07,663.242,2,2,91159.25056191371,96744.10280742227,NA,NA
M90T440_NEG,89.70327167299268,89.70326174224695,89.70328160373842,439.9855,439.901,440.07,2,2,NA,56755.83969726604,54254.320753125576,NA
M90T938_NEG,89.92415692448509,89.92411096763222,89.92421528273523,937.636,936.442,938.15,4,4,1573308.1420610726,2576509.607263436,2253638.710593745,1896812.8807500112
M90T930_NEG,90.00825905057556,90.00820037692876,90.00829027125859,930.3720000000001,929.227,930.851,4,4,7678825.448958344,7559499.308874998,6942087.438802104,9344029.882665878
M90T98_NEG,90.02621745300351,90.02619295873231,90.0262567067067,97.76945,95.4235,97.8426,4,4,3060865.1923862966,6359610.562337604,5970577.723271708,2353830.243751033
M90T987_NEG,90.0262672418467,90.02626492472143,90.02626955897196,987.2405,982.43,992.051,2,2,NA,763840.3698881869,NA,2077234.0057519495
M91T938_NEG,90.93200045696821,90.93195894467165,90.93204038185179,938.296,937.227,938.494,4,4,5686144.313427952,5513941.286149979,5570792.63858703,5437218.53129883
M91T785_1_NEG,91.0527097118483,91.05260776740575,91.05272779195526,784.66,784.481,784.994,4,4,2087902.7988680499,1903666.2560000236,2289914.1311035156,1580616.6030000134
M91T785_2_NEG,91.16413753443896,91.16413416528223,91.16418385014401,784.66,784.481,784.994,4,4,982664.4009238335,851872.5543333439,1060302.067063559,856103.7349189463
M91T476_NEG,91.26069033590825,91.26058721455237,91.26070811221241,476.428,474.878,476.608,3,3,NA,137187.3698597302,132432.30760429692,83598.01155816026
M91T684_NEG,91.2624693566251,91.26244354418192,91.26249516906829,683.955,683.916,683.994,2,2,NA,76919.27315507818,NA,84410.56352109367
M91T796_NEG,91.27661714131102,91.27558271092904,91.27671560910548,795.9495,783.832,797.003,6,4,226352.17990056786,141504.24970703066,223409.2251306824,136230.24442731575
M92T938_NEG,91.91962649652703,91.91960003544952,91.91965130329123,937.636,937.227,938.15,4,4,913241.9530645793,1108393.8733344665,902115.6782571188,1000220.2204238247
M93T520_NEG,92.81806767060237,92.81795423254204,92.81813777435062,520.266,519.795,520.692,4,4,268594.36930338544,234422.0904511741,257949.49330810865,217684.50481640414
M93T65_NEG,92.9265587912241,92.92653422819035,92.92657746305369,64.54769999999999,64.5166,65.3079,4,4,3894759.6305624945,4036656.071588747,4128575.027979164,4096058.385967185
M93T932_NEG,93.0079436930939,93.0078827726375,93.00797508856014,931.9645,931.636,932.458,4,4,12852818.18377397,14130498.253550382,9176575.526375039,14427741.187335894
M93T219_NEG,93.03309650610694,93.03306188720151,93.03310779711359,218.619,218.133,219.882,4,4,4537771.576390622,4514088.026089682,5043047.240668526,4764831.402354379
M94T951_NEG,93.9895170305514,93.98949502725183,93.9895576634585,950.6865,948.923,951.695,4,4,834420.3452578139,969537.3030894886,958785.1374253351,1274014.3707475946
M94T931_NEG,94.0031243605109,94.00311265257974,94.00315531391777,931.001,929.227,931.95,4,4,15157027.205762925,12040472.763239607,17150542.615333393,15684077.15180673
M94T103_NEG,94.02829666579694,94.0282707939006,94.02842675347132,103.1555,102.741,104.24,4,4,4648372.702758289,4853041.467250985,4182677.862896585,4580396.147384376
M94T978_NEG,94.02838436188293,94.02833171348627,94.02839135098998,978.0995,976.093,982.43,4,4,1116402.1342060498,1953260.376386722,1226171.3058733584,1432905.4020843802
M94T1078_NEG,94.02840958904753,94.02839534817082,94.02842382992424,1078,1077.43,1078.57,2,2,NA,726606.8069318277,NA,1460251.3782568434
M94T1034_NEG,94.02838187280605,94.02836121644812,94.02840252916398,1034.48,1033.49,1035.47,2,2,NA,1766816.9092864513,NA,1726473.4633149225
M94T1005_NEG,94.02837489153929,94.02834200020158,94.028407782877,1005.47,1004.48,1006.46,2,2,NA,1063997.1714269326,NA,1052519.0211577176
M94T834_1_NEG,94.16739803566193,94.1673392734653,94.16741203945742,833.9855,833.556,834.472,4,4,694380.6752343817,435962.1626601565,557206.3936302072,615718.0920563663
M94T834_2_NEG,94.27890220937945,94.27888140006134,94.27898875217323,833.905,833.687,834.394,3,3,334000.6409251319,142902.20005175838,213481.65078124823,NA
M95T65_NEG,94.92351681027077,94.92350895193101,94.92354026902686,64.5439,64.5166,65.3079,3,3,2628616.9960499965,2425010.2048049984,2494072.5957421823,NA
M95T70_NEG,94.9792624457168,94.97921848120231,94.97930162201372,70.17235,70.0868,70.9243,4,4,726269.1252855482,1482608.4383620664,1506867.8271539945,1214100.841192708
M96T71_NEG,95.94789586549419,95.94786488170122,95.94793112420031,70.90265,70.1409,70.9548,4,4,2893619.6484621125,2612465.2379864594,2968833.628043236,2919072.0979968775
M96T85_NEG,95.94789655632498,95.94785794134432,95.94792160342952,85.0887,84.679,86.2569,4,4,1431203.1515149558,1736970.2633798844,1612953.7844461815,1459184.7196299485
M96T398_NEG,95.94790836136221,95.94787032259264,95.94792943650894,398.317,398.207,399.315,4,4,5331540.026200008,5147942.995984362,5307298.061058228,5146491.670234354
M96T251_NEG,95.94789661068125,95.94785835233846,95.94792421431974,251.37,249.598,255.516,4,4,6002483.330627091,4522716.134883514,8709954.427531257,7085428.864317933
M96T410_NEG,96.00762456881438,96.0076191152289,96.00763464566171,410.4505,408.372,422.662,4,3,2945007.544943018,3644903.15941448,4220221.938101903,NA
M96T305_NEG,96.00763383751124,96.00759754942088,96.00765863331817,304.55,301.063,316.847,4,4,13092374.8130592,16411987.708557967,13138820.9773338,19565948.420431066
M96T363_NEG,96.00763882096308,96.00762253409528,96.00765510783089,362.656,360.034,365.278,2,2,11845836.228175003,NA,12897918.204279628,NA
M96T104_NEG,96.00762917084978,96.00761612032004,96.00764222137954,103.977,101.102,106.852,2,2,NA,8398807.904384444,NA,4981774.556062098
M96T234_NEG,96.0076334595835,96.00760294494332,96.0076445342927,233.927,223.177,241.303,3,3,NA,4921036.40680649,10613756.1775,5456745.0974153215
M96T81_NEG,96.26697304851928,96.26694666223072,96.26744878765199,81.4245,80.5849,90.4733,5,4,715562.7319329369,673469.5845533855,869197.5123717441,1188265.1657816402
M97T81_1_NEG,96.72719468891724,96.72706341666306,96.72769075416625,80.5874,79.8111,81.3308,4,4,4345736.093657004,4139691.867019734,5947609.795312764,7744152.075588541
M97T81_2_NEG,96.95858539023186,96.95855331045655,96.95861310037233,80.5874,80.5356,80.6215,4,4,3584951962.7106876,3625992988.925306,3763135752.531166,3678563473.72364
M97T81_3_NEG,97.19081287042647,97.19070548776834,97.19084891287474,80.56025,79.7824,80.6215,4,4,4651040.665906249,4938937.166992543,5838404.786611804,4573899.8572640605
M97T399_NEG,97.46607026055561,97.46579989768554,97.4662562732354,399.153,399.041,401.007,4,4,1973527.356144913,1935944.1414265612,1969274.3618259367,2192523.568910158
M97T430_NEG,97.46589449910309,97.46577435576773,97.46613482298723,429.5475,428.316,430.997,4,4,728860.3757424993,1018833.0784357252,823400.8295306398,873219.6741119381
M97T252_NEG,97.46601703920349,97.46568370495714,97.4661971993351,251.79399999999998,251.313,260.413,4,4,1542267.729729108,2409183.296339433,1715811.4746830163,1380573.7665872388
M97T452_NEG,97.4660997502515,97.4659518910793,97.46626120182188,451.601,450.699,451.829,3,3,871879.5224388557,NA,991530.5551593752,929170.2915759429
M97T77_NEG,97.46605630600912,97.46597287088109,97.46612164392171,77.3354,75.7126,77.3881,3,3,NA,2531740.4957085415,3896539.7932501663,3681295.7181532173
M97T930_NEG,97.46593249201032,97.46584127933212,97.46602370468851,929.806,928.461,931.151,2,2,NA,928717.545674809,NA,1526631.986701489
M98T81_1_NEG,97.65761764974958,97.65737660499074,97.65802683015711,81.4235,80.5899,81.4245,3,3,NA,838309.052859961,580165.5470789066,1230218.4918230802
M98T81_2_NEG,97.95779813915784,97.95776551084774,97.95792757287606,80.56025,79.8111,80.5899,4,4,26689136.292043112,30488625.422265097,26524612.10582612,27452403.17924015
M98T985_NEG,98.02327709996456,98.02323774719817,98.02330768526723,985.3165,981.603,986.521,4,4,8068841.566223173,10145915.605660005,15868498.242971208,19369166.4142336
M99T81_NEG,98.95425449245604,98.95424444976871,98.95438815657826,80.5874,80.5356,80.6215,4,4,171775691.00166667,168740981.10727122,167944645.67035714,168627442.8854571
M100T931_NEG,99.92428400785623,99.92425295598055,99.92430952912962,930.624,930.002,931.176,4,4,13871176.579240164,15055933.178335836,14721852.425797101,14396358.69912119
M100T1074_NEG,100.00247790302922,100.00246052944107,100.00251036860374,1074.005,1069.45,1076.03,4,4,10052068.66363637,17400411.238934375,5432217.84328128,10421585.04105474
M100T990_NEG,100.00246890134902,100.00246005733119,100.00251950088403,989.836,987.702,991.223,3,3,14873760.510172589,NA,6803402.629489553,15243885.015086612
M100T1029_NEG,100.00249288801125,100.0024702240558,100.0025155519667,1028.835,1028.32,1029.35,2,2,NA,NA,8652434.939968713,9825729.974918446
M100T100_NEG,100.00247400403475,100.00246976419012,100.00247824387938,100.30685,97.8727,102.741,2,2,NA,16836371.39583633,12209295.382432435,NA
M101T928_NEG,100.93214513976287,100.9321101507902,100.93218875441669,928.396,927.679,929.617,3,3,NA,3510663.410272937,4265715.175371338,4124525.30088282
M101T78_NEG,101.02291522820985,101.02290769461015,101.02293350203928,78.14394999999999,77.3354,83.0609,4,4,18040787.718617845,30378049.809331257,15484358.875679694,19642636.036220312
M102T253_NEG,101.90225606971865,101.90220284566347,101.90230929377383,252.535,250.482,254.588,2,2,NA,254990.73993750094,550226.8936911064,NA
M102T937_NEG,101.95041316839561,101.95040838906354,101.95042641751259,937.4715,937.227,937.661,4,4,547528.2827450259,515363.51101301727,427901.8620820298,506711.37660156336
M102T948_NEG,101.97942047593773,101.9794179404758,101.97947646787648,947.603,946.435,949.204,3,3,668080.4030033484,495323.07423046633,NA,546824.8507247602
M102T930_NEG,102.00827399612754,102.00825247186488,102.00828389144371,930.1949999999999,929.227,930.397,4,4,2689517.4412792944,2591385.5739473673,2421252.182346635,2551063.7481875005
M102T1076_NEG,102.01825141321075,102.01817723217506,102.01827350369666,1075.665,1071.94,1076.86,4,4,2166449.197458305,4148470.1887332653,3895946.7568209055,2561909.730321718
M102T988_NEG,102.01821821168093,102.01819819423586,102.018238229126,987.6275,985.419,989.836,2,2,2763092.982833319,NA,NA,4821514.744117556
M102T67_NEG,102.0545400695461,102.05450542928615,102.05460624072981,67.0174,66.979,67.7164,4,4,8080952.988814179,7465413.182751924,7734983.438304352,7981598.931462496
M103T728_NEG,102.8104783050861,102.8104456594359,102.81049151355049,727.74,727.46,728.121,4,4,259640.35501171934,289787.83833320404,292316.0269845524,273209.479649804
M103T65_NEG,102.95538995731975,102.95532926112581,102.95548767799703,64.53025,64.4779,64.5515,4,4,10742050.690791652,10571970.9119375,10757270.961741138,10459285.02059218
M103T78_NEG,103.00215478370741,103.00214451410378,103.00216727272773,77.7374,77.3354,79.7799,4,4,7014552.002436471,5622125.779165744,5510181.492512992,6756791.814224332
M103T785_NEG,103.03859806967967,103.03853914722042,103.03865895079778,784.5635,783.021,784.994,4,4,98778.39039198996,99989.35325859171,109759.18313672114,104446.36420312489
M103T398_NEG,103.0385274401859,103.03848430111519,103.03857057925661,398.384,398.286,398.482,2,2,366059.29593749886,NA,NA,466649.6935406284
M103T113_NEG,103.03858588621047,103.03857227161522,103.03859950080572,112.9745,112.516,113.433,2,2,1560897.9113120192,1206110.214220238,NA,NA
M103T67_NEG,103.05792752568368,103.05791926032737,103.05793579103998,66.99775,66.979,67.0165,2,2,NA,252455.09500781252,213005.6359940628,NA
M104T969_NEG,103.91882749057385,103.91880116719175,103.91885231059716,969.283,968.335,971.327,4,4,47801205.16376368,43789432.64842828,38113475.05452991,49146378.09818041
M104T1053_NEG,103.91881414946646,103.91880620106333,103.91882737054308,1053.18,1048.73,1053.39,3,3,NA,8819188.37666671,7624732.4115761565,5440894.919179684
M104T940_NEG,103.9188234958738,103.91881117623906,103.91883581550854,939.919,939.703,940.135,2,2,NA,3186505.5722012897,2849486.570303919,NA
M104T65_NEG,104.03388879825448,104.03384352091501,104.03391260644166,65.3598,65.3079,65.3803,4,4,25868963.86221871,27492160.139882803,24865212.53951432,25689549.467231397
M104T939_NEG,104.03392752632934,104.03391627575951,104.03393877689916,939.1424999999999,938.961,939.324,2,2,NA,361021.47323844075,NA,423792.2986488165
M105T65_NEG,104.95239038389678,104.95233702200845,104.95250961263943,64.5439,64.4779,64.5515,3,3,3378817.2262499956,NA,3188830.1937800045,3348518.724740003
M105T73_NEG,105.01785834987646,105.01782215074569,105.01788250810947,72.57339999999999,72.5588,73.2742,4,4,15016742.135630097,14049735.57532087,18238331.552336838,16561482.586545188
M106T971_NEG,105.93448312883609,105.93441583583699,105.93451821717817,971.048,969.162,972.773,4,4,7096596.049023428,5740302.959093756,6082548.64518479,5297877.120082215
M106T1011_NEG,105.93445634605133,105.9343845784031,105.934494926151,1011.275,1009.25,1013.87,4,4,1252983.5168055617,1457354.6689062438,2101586.8682160545,1380782.8824794416
M106T1030_NEG,105.93444428295987,105.93432884218981,105.93448988887968,1029.795,1027.7,1037.13,4,4,1078324.638168408,1192205.7665802569,1000493.5185546931,1009918.8805147082
M106T1075_NEG,105.9344357275042,105.93436198335142,105.93448315405253,1074.685,1066.92,1078.88,4,4,982511.6634019896,880722.1862890666,560813.0225751193,513007.3647385804
M106T1045_NEG,105.93442720774925,105.9343857798835,105.93446863561499,1044.7150000000001,1043.71,1045.72,2,2,763216.3650669584,NA,955952.5771998356,NA
M106T1056_NEG,105.9344353924428,105.93441012670124,105.93446065818436,1056.0349999999999,1055.36,1056.71,2,2,NA,838489.2229132402,NA,823252.1983680596
M106T100_NEG,105.95897951829261,105.95894909745114,105.95912351358504,100.305,99.3174,101.892,4,4,1214225.4501657712,972383.3415363284,970493.5375286922,626735.3980499997
