variable_id,mz,rt,QC_01,QC_02,QC_03,QC_04
M308T353_1_NEG,307.6352460758133,352.795,177346.09821614626,261953.66649358204,NA,246475.87349446688
M308T938_NEG,307.8672789007944,938.0525,293671.3854012771,122413.11980729258,NA,NA
M308T346_NEG,308.00272076566586,346.3535,NA,NA,81588.82316406249,92844.16882352057
M308T353_2_NEG,308.0902235035045,353.429,15325850.25868164,16130605.622864783,14997499.513155207,15113201.24479971
M308T586_NEG,308.0966204828086,585.567,589874.7008105464,579169.0616626006,589355.0791297717,639267.56886416
M308T828_NEG,308.1906916849857,827.614,281388.1108265291,299215.6841515929,351601.76452734426,224206.39574283888
M308T712_NEG,308.19531815297273,712.3915,8246432.185835195,8709048.486344432,7949234.647610195,8365311.959423017
M308T743_NEG,308.195247984631,743.254,3836969.1578839533,3957651.348560211,4566894.36635319,3706431.570671473
M309T941_NEG,308.86431931536407,940.923,1479631.5801244164,678184.0147050809,373544.33087965526,NA
M309T61_NEG,308.90714205278846,61.32899999999999,5687981.800488283,5692364.791933602,4597690.981775393,5021681.553084377
M309T90_NEG,308.9527321084829,90.4468,NA,158192.33264531268,NA,167025.7260152343
M309T182_NEG,308.990513089612,181.8915,261076.8322847215,289864.3438332034,318518.150510092,270682.1240520833
M309T199_NEG,309.02100338161836,198.80200000000002,82916.92694457994,112501.0000869138,95908.8585498047,150942.8829238285
M309T452_NEG,309.0618131282611,452.473,520802.17554041476,575875.9612077825,609596.8540136709,615910.4219026448
M309T113_NEG,309.06555977340497,113.017,2434012.975700197,2535448.1064062514,2407599.2689929716,2419848.523541666
M309T392_NEG,309.07533763037065,391.6165,NA,NA,76897.1644218755,84909.9120139973
M309T555_NEG,309.0833871787505,554.704,447467.9518676413,436568.61994931096,438572.5758707169,427544.4856430634
M309T353_NEG,309.08200325263795,353.429,5300643.202900392,5637458.773613678,5114837.653851266,5254545.307930817
M309T433_NEG,309.10189032433016,432.5715,1472286.2067214123,1390029.6926277066,1262012.6294869746,1386434.9426717253
M309T585_NEG,309.10025721733996,585.434,89044.5325351559,NA,83109.2589210935,94186.32924999928
M309T330_NEG,309.0961787405698,329.8295,61561.688592187726,NA,93767.73543341648,NA
M309T301_NEG,309.11971958027397,300.7015,1612456.055168419,1720374.9560349602,1610403.9560569613,1627353.819103617
M309T105_NEG,309.1196883874631,105.215,5322761.074936894,5517593.8428203175,5098535.4948281245,5415190.962567862
M309T466_NEG,309.1558933393744,465.7645,499912.05510449264,540340.4377276762,452601.0246085378,474648.99834570225
M309T699_NEG,309.1728474515312,699.3005,3563432.2613336616,3073814.7774111247,3967721.014096165,3859087.9343671957
M309T727_NEG,309.20739985664477,727.374,86158970.06500007,88648294.28677747,94568642.80815078,86302187.61896579
M309T760_NEG,309.2074014687905,759.7635,12065342.63459101,12959384.512215009,12897174.181131907,12870520.409544777
M309T939_NEG,309.20778129283315,938.885,329890.76674894715,428005.46531835845,498474.69662102545,446633.0675939675
M310T991_NEG,309.8707051814036,990.666,513225.07084677817,1114853.3128305562,NA,633234.5004762703
M310T937_NEG,309.8678733565199,937.2205,122050.94150390576,140002.60934114488,NA,NA
M310T71_NEG,310.01850948513214,70.90265,1686601.6923271497,1574783.2340337066,1757383.5788746108,1821197.964087499
M310T219_NEG,310.0185242338197,218.619,478058.3972879236,419987.30577471474,474477.3995738633,467076.8160585942
M310T345_NEG,310.05731901637665,345.186,483896.8872273765,483312.5323401977,484097.4026433278,540356.2188671862
M310T113_NEG,310.0689345082325,112.5725,253597.46051916538,289400.11772460956,299802.1545039068,197115.01530937498
M310T353_NEG,310.085546861665,352.72,551634.3630403653,597568.9543417965,597489.8914123256,604019.9963781061
M310T393_NEG,310.09136699866906,392.50350000000003,350201.70309961133,411472.42877311213,383598.54637207085,374162.4641643067
M310T191_NEG,310.09369839880026,190.95749999999998,391360.6651205355,622926.7131083012,392117.6705337721,405972.7316901856
M310T433_NEG,310.1049818884745,432.5195,138028.01883203204,138740.33278046866,132999.57854980545,139320.9178837879
M310T105_NEG,310.1233449540103,105.249,553540.0606341796,506548.58553794597,568612.3541977276,540249.35246658
M310T300_NEG,310.1233127203174,300.401,186726.66145019565,177519.2935078114,197445.04823089545,181458.73970458985
M310T644_NEG,310.1645564183382,643.9570000000001,364728.332992836,356698.7214843771,381346.2825732477,414063.76063053467
M310T701_NEG,310.174949534605,701.029,641276.3848618655,606103.0712191379,676075.5795142875,710276.9294915426
M310T727_NEG,310.21142416823125,727.374,15375758.786176447,16441958.76547384,17892363.029820375,15250087.396001237
M310T760_NEG,310.2112410445328,759.693,2303628.8929576124,NA,2554537.814517264,NA
M311T938_NEG,310.9316570721909,937.9055,3548947.919203131,4417347.856861304,4374673.25060391,4310173.604138447
M311T997_NEG,310.93157424922833,997.026,405534.86707784445,NA,428284.3805457571,738789.5514904779
M311T1073_NEG,310.9315236183849,1072.72,642876.0248913022,NA,540153.0631353457,1119427.8075739047
M311T64_NEG,310.92882486919905,63.658100000000005,970638.7596125775,1108775.0704837495,NA,NA
M311T1028_NEG,310.9314922074899,1028.32,805004.753348212,NA,764121.3456242512,372117.4518359405
M311T98_NEG,310.9694049159849,97.76945,26212569.282737438,27018332.88914578,23887588.951251343,24481036.90388705
M311T77_NEG,310.9694566133862,76.54845,19548297.224524427,19635719.482451256,20073096.94150791,19863544.41979687
M311T418_NEG,311.0774769280158,417.664,371980.9063013138,347436.1284140591,332451.7485796876,345486.85615039256
M311T153_NEG,311.0810710688952,152.54149999999998,55979.33795624981,NA,NA,79052.257841518
M311T194_NEG,311.09767267095003,194.2715,51133.57118489582,NA,NA,42516.53877539038
M311T421_NEG,311.1147130748009,420.764,280403.3657374966,309117.6112701811,275179.297206707,335163.8199869792
M311T512_NEG,311.1140099395294,511.711,103355.11182968695,91236.49645429566,NA,114183.5264375001
M311T239_NEG,311.11219580422426,238.917,47956.8380639649,NA,NA,36330.74151293947
M311T571_NEG,311.12693750420885,571.115,164594.40998535266,213174.66672363484,210306.0632084946,199017.15770019544
M311T588_NEG,311.12691778749377,588.067,122063.86325000037,125330.60503548152,NA,49700.73059179639
M311T120_NEG,311.1358183347529,120.06700000000001,3015245.766295898,2972145.5109722223,2855303.6461291993,3148942.822275966
M311T318_NEG,311.12870078241554,317.71299999999997,271766.5955976562,374359.2104343764,386479.2351704538,382501.1313684083
M311T168_NEG,311.1358172113497,168.245,1262573.2487326392,1244493.2881583117,1219386.7870042662,1338450.3248066904
M311T136_NEG,311.13575183906937,136.135,NA,NA,1254961.777791992,1408398.451688524
M311T697_NEG,311.1695971376505,697.3299999999999,1386413.5005085252,3266594.407554343,3696236.893010994,3179412.183701271
M311T675_NEG,311.18686820897307,674.7725,4893381.779955972,4686440.363909737,4625651.793619778,4779306.558417538
M311T740_NEG,311.22311506654256,739.8340000000001,17204158.18753124,22206326.76723474,21062074.86168582,16849235.191968802
M311T783_NEG,311.2230564131131,783.3254999999999,NA,NA,3850816.6734184898,3576747.7459835713
M312T935_NEG,311.9440552179029,934.9955,297706.6283480917,153033.75964843773,331281.8665751934,271863.4810546846
M312T97_NEG,311.9732037278744,97.0137,1324756.5021956253,1162947.0859186538,NA,1175634.365631945
M312T78_NEG,311.97283686994365,77.71539999999999,614896.6741895837,818035.7063474602,NA,NA
M312T432_NEG,312.04993755040005,431.6845,1685587.3848330744,1656006.9902130694,1606975.3320527372,1649638.8694516965
M312T98_NEG,312.0956803195784,97.83815,3707049.995776171,3601714.5857251934,3792126.062667316,3557153.091983516
M312T120_NEG,312.13883648683475,119.5945,366974.8735156248,390579.0625988993,373319.10479687527,291242.94641741074
M312T697_NEG,312.17254787579594,696.537,NA,417638.31872489094,435392.09877573355,416894.21428822575
M312T609_NEG,312.18220521116575,608.9200000000001,301367.46922159113,312278.79563982703,336138.08842009935,351398.2703808573
M312T675_NEG,312.19013160057835,674.7725,875351.565626962,827193.6183934489,762948.0634531262,867110.567058759
M312T711_NEG,312.19041154810077,710.666,174074.63572764877,NA,203486.58246210945,194242.79296875
M312T740_NEG,312.2265020847233,739.8340000000001,3186780.3635417875,4166568.7281872504,4012117.874446871,2974008.155038006
M313T939_NEG,312.86302070765475,938.7115,316343.61475317297,209965.30825732334,207379.83334960783,235515.172224611
M313T104_NEG,312.9495683291294,103.545,NA,205015.04922656255,NA,91584.23311679676
M313T77_NEG,312.9652173106302,76.5354,328606.2560249993,728084.9904081383,683769.0289950287,NA
M313T97_NEG,312.9652558673674,96.9977,NA,528695.5031308607,707937.9791930554,952070.5448591645
M313T523_NEG,313.0271769215059,522.7729999999999,98976.51602604242,82264.84416093762,96661.46124739657,52820.32229296913
M313T432_NEG,313.05324840595244,431.6845,183568.48804361915,203361.1424453133,179107.55192692112,208773.62016943382
M313T463_NEG,313.08109416411656,463.267,331621.79504631524,319244.42181082506,335245.90714899404,308865.5601735024
M313T757_NEG,313.0788438284678,757.267,219397.38328319966,NA,243550.21671093538,216361.8001277364
M313T498_NEG,313.0939116670898,498.19550000000004,890718.9175109374,903594.224916298,959021.2789426105,944228.718359979
M313T150_NEG,313.09354011556366,149.69650000000001,543706.4206236165,591819.6885748703,601878.7048532721,560343.8932587897
M313T193_NEG,313.09672913867655,192.598,54459.14770527368,54703.118945312686,NA,53271.631772460925
M313T319_NEG,313.09334380162164,318.585,NA,275738.96351171954,244671.69423945248,265796.09655288473
M313T207_NEG,313.09368957786126,206.6365,NA,NA,197304.4856689129,141204.63421419272
M313T65_NEG,313.11511894220735,65.37685,NA,NA,850416.2606835921,852243.4597496109
M313T483_NEG,313.12053055982165,483.246,322209.4630625007,307888.0097656259,349635.05011067574,321013.8957050763
M313T642_NEG,313.1666254100885,641.87,786415.7597369776,1100236.8650030505,1052250.8053331613,1138112.5718523927
M313T771_NEG,313.17948130150216,770.5905,214616.656508788,204390.59548633004,195953.01890869075,171424.77226874928
M313T617_NEG,313.2031601635324,616.8420000000001,4864481.030453275,3904665.8005810566,4044022.25678803,5121107.229776133
M313T738_NEG,313.2296215305751,737.506,226575.34934140657,123389.7148630865,194185.03172916616,179773.0890021323
M314T76_NEG,313.95358833309393,75.7363,836934.5378491223,866580.0644089296,1124925.013617968,1210707.7874667181
M314T108_NEG,314.02642648864565,107.682,765521.846846876,808934.0931184898,723487.5068906249,827684.1478351234
M314T364_NEG,314.0555935433398,364.3355,162502.0158828125,176255.73962109364,169739.6840625003,166586.97617745597
M314T120_NEG,314.08880577925993,120.426,187171.7377315845,174304.25020926338,163367.46143457023,163306.46202455348
M314T93_NEG,314.08855217587643,92.9069,179377.80494046852,NA,166721.06598875014,198899.02793636697
M314T150_NEG,314.0969171413739,149.697,76661.67847493458,63699.01372265639,NA,74541.02131933598
M314T498_NEG,314.09675877601995,498.049,119085.00398623936,NA,121643.79442578123,119386.07687500044
M314T483_NEG,314.1238202267892,483.284,43660.57737128907,44069.572953404,52204.14844101559,NA
M314T641_NEG,314.170023453514,641.3625,111690.41984375063,122977.39339784853,126701.69324804924,150306.57085595775
M314T617_NEG,314.2060541096289,617.254,678461.8994673558,657401.8123938335,NA,845015.4457704668
M315T937_NEG,314.8604932521448,936.8105,171694.14627148505,291506.3026551308,190556.81825683487,266115.9648291046
M315T100_NEG,314.96782733378586,100.2835,1000767.9542837875,919977.5899121577,749920.7788281261,736211.8479684822
M315T556_NEG,315.01247662599343,555.6225,850766.5080671848,947801.8280514734,912931.9016457521,872754.2480718949
M315T219_NEG,315.01023700955426,219.035,759342.2601736656,723011.4110619745,715656.3729655953,742214.289260417
M315T417_NEG,315.0301786082847,416.674,1182728.8148572699,1172532.7051621128,1122140.6951511416,1210342.6388630038
M315T294_NEG,315.03022645334653,293.7215,449183.61813281325,518252.55306490435,501011.65140755294,508966.0718177994
M315T176_NEG,315.03614242377034,176.48899999999998,60356.818208426164,48416.55983268227,NA,NA
M315T288_NEG,315.0606797825043,287.8345,162470.80194517307,204551.3202338164,204951.57215401824,172769.71194140753
M315T276_NEG,315.07267159288256,276.2305,269234.32555490464,258590.318085938,226294.7560507803,240823.16635881606
M315T131_NEG,315.07276640810767,130.74200000000002,4501755.090791665,4627664.663762557,4801378.832953417,4518771.553643231
M315T513_NEG,315.10977840864075,513.1745,3295539.789792633,3391196.511376951,3429779.4220625046,3342612.7053819527
M315T329_NEG,315.1096961762714,328.5085,4117684.1941931294,4031654.851982198,3972915.6277343826,4177734.092346839
M315T151_NEG,315.1094662291579,150.967,NA,69724.41244687492,152502.34561794708,NA
M315T551_NEG,315.1456051005032,551.4725000000001,715270.7391296362,759531.4445666655,695678.5425081403,738818.1151782275
M315T568_NEG,315.1817675600158,568.031,501600.53594698466,536668.9126221796,579582.1917607407,373536.0876698711
M315T433_NEG,315.1813158271925,433.386,147249.609507901,189097.38372399955,274485.97152546304,NA
M315T703_NEG,315.18175536139086,703.1495,266065.3153297235,NA,250297.56699072066,NA
M316T937_NEG,315.8772308703535,937.0815,NA,103766.68494791682,NA,91505.25037851678
M316T555_NEG,316.0152722112382,555.2895,60931.28379861914,87074.22098911899,69292.57656305835,55013.267987915206
M316T364_NEG,316.01322098026856,364.2615,330622.44561241486,207817.22604980526,139257.26683919298,130019.33831250048
M316T416_NEG,316.0328573728067,416.281,125581.51402580921,135975.47334765573,98416.33942932125,115581.31407812522
M316T131_NEG,316.07623093739767,130.68200000000002,496607.9709872157,545372.2608540852,574079.113855469,586802.9914666186
M316T278_NEG,316.06749413304584,277.8805,146502.66549926705,167605.76038159075,177022.8239425228,149280.70784765753
M316T545_NEG,316.0830923574278,544.817,979727.0786576448,927062.18397949,963637.8964976795,964731.9050944818
M316T69_NEG,316.0889627948277,68.53015,1109065.2617477423,877628.0576000018,1260666.9741727419,1193491.7027817701
M316T513_NEG,316.1124169958307,513.1745,491395.6564481704,479409.04121070856,488487.9204594738,437140.2246250006
M316T329_NEG,316.1122907705818,328.5085,562851.3704818896,577435.0374370543,516849.8748713371,578974.4184355483
M316T553_NEG,316.14880465244994,553.153,59595.685164061215,60224.68794726564,66572.92293222657,NA
M317T64_NEG,316.87528269823076,63.71225,NA,NA,458854.7209050007,464248.9945421879
M317T928_NEG,316.9481030064864,927.7915,14139691.84911854,18770330.20147989,12904967.514032649,14245662.257374438
M317T218_NEG,317.0519132737095,218.204,NA,NA,46626.69956718746,51621.63763671882
M317T69_NEG,317.06287779931836,68.60079999999999,559776.6349313817,584831.1588930812,509373.3461699999,422729.6644379465
M317T451_NEG,317.06465193157624,451.298,551334.4981857098,299618.33182617143,347336.00580238557,515125.6427352109
M317T156_NEG,317.07061835276363,156.304,150949.78296582,137465.21610412575,155324.53646328163,172364.497376302
M317T130_NEG,317.07669496928816,130.297,68680.7594589842,71488.10473911812,88980.16344726547,61276.347081250286
M317T544_NEG,317.0866721064273,544.003,130879.59139609366,139996.15349999705,168653.26308349654,NA
M317T123_NEG,317.0858258314207,122.5265,86751.68720591505,89421.45275585927,100744.08016031916,114305.78962532547
M317T329_NEG,317.11380424849324,328.5085,81399.62118570987,104864.42070800789,67948.34048144486,85339.35337890657
M317T388_NEG,317.1144568407491,387.87850000000003,NA,NA,50921.869082812336,71749.8552903647
M317T508_NEG,317.11437795367704,508.209,48636.48727851498,63924.08266076616,NA,NA
M317T664_NEG,317.160419768345,664.0005,84920.23608359341,87482.23450429724,NA,NA
M318T927_NEG,317.9515793384812,926.877,NA,585927.289511613,530862.9056601564,632283.4779810301
M318T323_NEG,318.01506847397155,323.11300000000006,NA,95656.53014388037,NA,111778.91934114571
M318T117_NEG,318.1199533717529,117.1075,341033.6853515623,328508.61176578765,280671.2107666769,376632.7556183736
M319T940_NEG,318.8743714906344,939.548,220013.48583593825,216042.24041666827,320111.35036393366,331193.1486996712
